course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,150,Paid,89,7,35,All Levels,0.67,3,26-12-2016,2016,12,Musical Instruments,13350
619856,French Horn Solos: Learn how to Perform Three Fun Pieces!,50,Paid,88,1,48,Intermediate Level,0.15,3,24-09-2015,2015,9,Musical Instruments,4400
893056,Didgeridoo - from zero to HERO! Part One - beginning,35,Paid,87,11,38,Beginner Level,0.47,3,02-07-2016,2016,7,Musical Instruments,3045
1045886,Learn Acoustic Guitar for Worship,40,Paid,86,18,26,All Levels,0.56,2,23-01-2017,2017,1,Musical Instruments,3440
932804,Improvise On The Piano In 30 Minutes,40,Paid,85,8,19,Beginner Level,0.89,1.5,18-08-2016,2016,8,Musical Instruments,3400
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,90,Paid,85,22,20,Beginner Level,0.19,2,21-08-2016,2016,8,Musical Instruments,7650
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,50,Paid,85,2,30,Beginner Level,0.75,1.5,31-03-2016,2016,3,Musical Instruments,4250
22825,Beginner Guitar Method,200,Paid,85,2,23,All Levels,0.04,4,31-10-2012,2012,10,Musical Instruments,17000
743884,Piano With Willie: Blues n' Boogie Vol. 3,40,Paid,84,4,10,Intermediate Level,0.78,2.5,13-04-2016,2016,4,Musical Instruments,3360
297930,The art of piano improvisation,20,Paid,83,4,9,Beginner Level,0.24,0.666666667,19-09-2014,2014,9,Musical Instruments,1660
760698,Funk Rhythm Guitar Techniques,35,Paid,82,6,7,Beginner Level,0.51,1.5,17-02-2016,2016,2,Musical Instruments,2870
1134842,Easy Guitar Songwriting And Harmony,20,Paid,82,3,62,Beginner Level,0.74,3.5,14-03-2017,2017,3,Musical Instruments,1640
607360,Learn Oud 2,20,Paid,81,11,27,Intermediate Level,0.05,3,10-09-2015,2015,9,Musical Instruments,1620
705890,Instant Harmonica - play Dylan's Blowing in the Wind today!,20,Paid,81,5,14,Beginner Level,0.76,1,12-01-2016,2016,1,Musical Instruments,1620
586490,Instant Harmonica - play Summertime in 8 fun & easy lessons,40,Paid,81,7,11,Beginner Level,0.18,1,19-08-2015,2015,8,Musical Instruments,3240
625974,Total beginner to intermediate guitar - Learn to play by ear,45,Paid,80,4,112,Intermediate Level,0.03,3,16-10-2015,2015,10,Musical Instruments,3600
